Source_Page,Extraction_Source,Compound_Type,Example_ID,Chemical_Name,SMILES,IUPAC_EN,Confidence_Level,Data_Quality_Flag
145,Image,Target_Compound,Example 87,Compound 87,OCCN(CCCCCCC(=O)OC(CCCCCC)CCCCCCCC)CCCC(OC(CCCCCC)CCCCCCCC)=O,pentadecan-7-yl 7-((2-hydroxyethyl)(4-oxo-4-(pentadecan-7-yloxy)butyl)amino)heptanoate,HIGH,OK
145,Image,Target_Compound,Example 88,Compound 88,OCCN(CCCC(OC(CCCCCC)CCCCCCCC)=O)CC1C(C1)C(=O)OC(CCCCCC)CCCCCCCC,pentadecan-7-yl 2-(((2-hydroxyethyl)(4-oxo-4-(pentadecan-7-yloxy)butyl)amino)methyl)cyclopropanecarboxylate,HIGH,OK
145,Image,Target_Compound,Example 89,Compound 89,OCCN(CC(CCC(=O)OC(CCCCCC)CCCCCCCC)C)CCCC(OC(CCCCCC)CCCCCCCC)=O,pentadecan-7-yl 5-((2-hydroxyethyl)(4-oxo-4-(pentadecan-7-yloxy)butyl)amino)-4-methylpentanoate,HIGH,OK
145,Image,Target_Compound,Example 90,Compound 90,OCCN(CCC(C(=O)OC(CCCCCC)CCCCCCCC)C)CCCC(OC(CCCCCC)CCCCCCCC)=O,pentadecan-7-yl 4-((2-hydroxyethyl)(4-oxo-4-(pentadecan-7-yloxy)butyl)amino)-2-methylbutanoate,HIGH,OK
146,Image,Target_Compound,Example 91,Compound 91,OCCN(C(CCC(=O)OC(CCCCCC)CCCCCCCC)C)CCCC(OC(CCCCCC)CCCCCCCC)=O,pentadecan-7-yl 4-((2-hydroxyethyl)(4-oxo-4-(pentadecan-7-yloxy)butyl)amino)pentanoate,HIGH,OK
146,Image,Target_Compound,Example 92,Compound 92,OCCN(CCOCC(=O)OC(CCCCCC)CCCCCCCC)CCCC(OC(CCCCCC)CCCCCCCC)=O,pentadecan-7-yl 2-(2-((2-hydroxyethyl)(4-oxo-4-(pentadecan-7-yloxy)butyl)amino)ethoxy)acetate,HIGH,OK
146,Image,Target_Compound,Example 93,Compound 93,OCCN(CCCC(OC(CCCCCC)CCCCCCCC)=O)CC1(CC1)CC(=O)OC(CCCCCC)CCCCCCCC,pentadecan-7-yl 2-((((2-hydroxyethyl)(4-oxo-4-(pentadecan-7-yloxy)butyl)amino)methyl)cyclopropyl)acetate,HIGH,OK
146,Image,Target_Compound,Example 94,Compound 94,C(C1=CC=CC=C1)N(CCCCCC(=O)OC(CCCCCC)CCCCCCCC)CCCC(OC(CCCCCC)CCCCCCCC)=O,pentadecan-7-yl 6-(benzyl(4-oxo-4-(pentadecan-7-yloxy)butyl)amino)hexanoate,HIGH,OK
146,Image,Target_Compound,Example 95,Compound 95,COC1=CC=C(CN(CCCCCC(=O)OC(CCCCCC)CCCCCCCC)CCCC(OC(CCCCCC)CCCCCCCC)=O)C=C1,pentadecan-7-yl 6-((4-methoxybenzyl)(4-oxo-4-(pentadecan-7-yloxy)butyl)amino)hexanoate,HIGH,OK
146,Image,Target_Compound,Example 96,Compound 96,OCCN(CCCCCC(=O)OC(CCCCCC)CCCCCCCC)CCCCCCCCCC(OC(CCCCCC)CCCCCCCC)=O,pentadecan-7-yl 6-((2-hydroxyethyl)(10-oxo-10-(pentadecan-7-yloxy)decyl)amino)hexanoate,HIGH,OK
146,Image,Target_Compound,Example 97,Compound 97,OCCN(CCCC(=O)OC(CCCCCC)CCCCCCCC)CCCCCCCCCC(OC(CCCCCC)CCCCCCCC)=O,pentadecan-7-yl 4-((2-hydroxyethyl)(10-oxo-10-(pentadecan-7-yloxy)decyl)amino)butanoate,HIGH,OK
147,Image,Target_Compound,Example 98,,OCCN(CCCCCC(=O)OC(CCCCCC)CCCCCCCC)CCCC(OC(C)CCCCCCCCCCC)=O,pentadecan-7-yl 6-((2-hydroxyethyl)(4-oxo-4-(tridecan-2-yloxy)butyl)amino)hexanoate,HIGH,OK
169,Image,Target_Compound,Example 225,Compound 225,C(CCCCC)C(C(=O)OCCCCCCCCCN(CCC(=O)NCCO)CCCCCCCCCOC(C(CCCCCCCC)CCCCCC)=O)CCCCCCCC,3-(bis(9-((2-hexyldecanoyl)oxy)nonyl)amino)-N-(2-hydroxyethyl)propanamide,MEDIUM,Check_Stereo_Ambiguity
169,Image,Target_Compound,Example 226,Compound 226,C(CCCCC)C(C(=O)OCCCCCCCCCN(CCC(=O)NCCOC)CCCCCCCCCOC(C(CCCCCCCC)CCCCCC)=O)CCCCCCCC,3-(bis(9-((2-hexyldecanoyl)oxy)nonyl)amino)-N-(2-methoxyethyl)propanamide,MEDIUM,Check_Stereo_Ambiguity
169,Image,Target_Compound,Example 227,Compound 227,C(CCCCC)C(C(=O)OCCCCCCCCCN(CCC(=O)N(C)CCO)CCCCCCCCCOC(C(CCCCCCCC)CCCCCC)=O)CCCCCCCC,3-(bis(9-((2-hexyldecanoyl)oxy)nonyl)amino)-N-(2-hydroxyethyl)-N-methylpropanamide,MEDIUM,Check_Stereo_Ambiguity
169,Image,Target_Compound,Example 228,Compound 228,C(CCCCC)C(C(=O)OCCCCCCCCCN(CCC(=O)N(C)CCOC)CCCCCCCCCOC(C(CCCCCCCC)CCCCCC)=O)CCCCCCCC,3-(bis(9-((2-hexyldecanoyl)oxy)nonyl)amino)-N-(2-methoxyethyl)-N-methylpropanamide,MEDIUM,Check_Stereo_Ambiguity
175,Text,Target_Compound,,,CN1C=C([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)C(NC1=O)=O,N1-methyl pseudouridine,HIGH,OK
175,Text,Target_Compound,DSPC,,C(CCCCCCCCCCCCCCCCC)(=O)OC[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(=O)([O-])OCC[N+](C)(C)C,"1,2-Distearoyl-sn-glycero-3-phosphocholine",HIGH,OK
195,Text,Target_Compound,,,C(C)N1C=C([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)C(NC1=O)=O,N1-ethylpseudouridine,HIGH,OK
196,Image,Target_Compound,Example 25,Compound 25,OCCN(CCCC(=O)OC(CCCCCC)CCCCCCCC)CCCC(=O)OC(CCCCCC)CCCCCCCC,"di(pentadecan-7-yl) 4,4'-((2-hydroxyethyl)azanediyl)dibutyrate",HIGH,OK
